duration,protocol_type,service,flag,src_bytes,dst_bytes,class
0,tcp,http,SF,293,2530,normal
0,tcp,http,REJ,0,0,normal
0,tcp,http,SF,261,392,normal
0,tcp,http,SF,164,4105,normal
0,tcp,ftp_data,SF,16115,0,normal
0,tcp,systat,S0,0,0,neptune
0,udp,domain_u,SF,43,74,normal
0,tcp,private,REJ,0,0,portsweep
0,tcp,nnsp,S0,0,0,neptune
222,tcp,telnet,SF,101,4427,normal
0,tcp,http,SF,294,2472,normal
0,tcp,http_443,S0,0,0,neptune
0,tcp,http,SF,199,601,normal
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,domain,S0,0,0,neptune
0,tcp,http,S0,0,0,neptune
20,udp,domain_u,SF,111,44,normal
0,tcp,ctf,S0,0,0,neptune
0,tcp,http,SF,346,215,normal
0,tcp,http,SF,202,1320,normal
0,tcp,netstat,S0,0,0,neptune
0,tcp,ftp,S0,0,0,neptune
0,tcp,http,SF,229,306,normal
0,tcp,http,SF,343,5121,normal
0,tcp,telnet,S0,0,0,neptune
22821,tcp,private,RSTR,1,0,portsweep
0,tcp,private,S0,0,0,neptune
0,tcp,uucp_path,S0,0,0,neptune
0,udp,domain_u,SF,44,67,normal
12,tcp,ftp_data,SF,7045,0,warezclient
0,tcp,time,S0,0,0,neptune
0,tcp,smtp,SF,1101,331,normal
0,tcp,http,SF,289,174,normal
0,tcp,klogin,S0,0,0,neptune
0,tcp,http,SF,249,1092,normal
36965,tcp,private,RSTR,1,0,portsweep
0,tcp,http,SF,329,2189,normal
0,tcp,http,SF,280,5592,normal
0,tcp,courier,S0,0,0,neptune
0,tcp,http,SF,181,14276,normal
0,udp,domain_u,SF,44,132,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,udp,domain_u,SF,43,43,normal
0,tcp,Z39_50,S0,0,0,neptune
0,tcp,http,SF,231,417,normal
0,udp,private,SF,105,0,normal
0,tcp,private,REJ,0,0,satan
0,tcp,smtp,SF,1143,329,normal
0,tcp,private,REJ,0,0,satan
0,tcp,http,SF,233,2239,normal
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,328,1912,normal
0,tcp,ctf,S0,0,0,neptune
2,tcp,ftp,SF,1250,2451,warezclient
0,udp,domain_u,SF,45,136,normal
0,tcp,csnet_ns,S0,0,0,neptune
0,udp,domain_u,SF,44,132,normal
0,tcp,efs,S0,0,0,neptune
0,tcp,http,SF,273,4834,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,http,SF,191,1392,normal
0,tcp,private,REJ,0,0,neptune
0,tcp,courier,REJ,0,0,neptune
0,tcp,http,SF,308,1924,normal
0,tcp,ftp_data,SF,203,0,normal
0,tcp,http,SF,228,4781,normal
0,tcp,telnet,S0,0,0,neptune
0,tcp,http,SF,166,24084,normal
0,tcp,http,SF,263,3253,normal
0,tcp,http,SF,224,5024,normal
0,tcp,http,SF,330,350,normal
0,tcp,time,SF,0,4,normal
0,udp,private,SF,28,0,teardrop
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,http,SF,368,2751,normal
0,tcp,ftp_data,SF,192,0,normal
2,tcp,smtp,SF,2277,328,normal
0,tcp,sunrpc,S0,0,0,neptune
0,tcp,http,SF,147,3253,normal
0,tcp,http,SF,302,2039,normal
0,udp,private,SF,28,0,teardrop
0,tcp,smtp,SF,651,480,normal
0,tcp,smtp,SF,4071,332,normal
0,tcp,http,SF,218,13294,normal
0,tcp,uucp,RSTO,0,0,neptune
0,tcp,gopher,S0,0,0,neptune
0,tcp,finger,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,187,1330,normal
0,tcp,time,S0,0,0,neptune
0,udp,domain_u,SF,43,69,normal
1,tcp,smtp,SF,1701,328,normal
0,tcp,private,S0,0,0,neptune
28,udp,domain_u,SF,44,44,normal
0,tcp,http,SF,228,294,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,http,SF,206,771,normal
0,udp,domain_u,SF,44,73,normal
0,udp,domain_u,SF,45,139,normal
0,tcp,smtp,SF,60814,387,normal
0,tcp,http,SF,216,16904,normal
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,hostnames,S0,0,0,neptune
0,tcp,iso_tsap,S0,0,0,neptune
0,tcp,http,SF,344,3123,normal
0,tcp,http,SF,54540,8314,back
0,tcp,http,SF,257,2616,normal
0,tcp,other,RSTR,0,0,portsweep
0,tcp,http,SF,197,7712,normal
0,tcp,http,SF,328,10613,normal
0,icmp,eco_i,SF,8,0,nmap
0,tcp,http,SF,295,955,normal
0,tcp,Z39_50,S0,0,0,neptune
0,tcp,http,SF,282,362,normal
4189,tcp,other,RSTR,1,0,portsweep
0,udp,domain_u,SF,44,133,normal
132,tcp,ftp,SF,225,756,normal
0,tcp,http_443,REJ,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,191,24802,normal
0,tcp,http,SF,164,19950,normal
0,tcp,private,S0,0,0,neptune
10249,udp,other,SF,145,105,normal
1,tcp,private,RSTR,0,0,portsweep
32,tcp,ftp,SF,1487,4152,normal
0,tcp,other,REJ,0,0,satan
0,tcp,http,SF,245,299,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,325,5888,normal
0,udp,domain_u,SF,42,42,normal
0,tcp,http,SF,265,260,normal
0,tcp,http,SF,342,1555,normal
0,tcp,ftp_data,SF,22,0,normal
0,tcp,http,SF,280,24293,normal
0,tcp,ldap,REJ,0,0,neptune
0,tcp,http,SF,217,1786,normal
0,tcp,http,SF,332,334,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,icmp,ecr_i,SF,1032,0,smurf
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,http,SF,323,1119,normal
0,udp,domain_u,SF,45,83,normal
0,tcp,http,SF,249,7255,normal
0,tcp,time,RSTR,0,0,portsweep
0,tcp,http,SF,323,608,normal
0,udp,domain_u,SF,36,0,normal
0,tcp,private,RSTR,0,0,portsweep
0,tcp,http,SF,317,2006,normal
0,tcp,http,SF,280,263,normal
0,tcp,ftp_data,SF,960,0,normal
0,tcp,netbios_dgm,S0,0,0,neptune
0,udp,domain_u,SF,44,76,normal
0,tcp,http,SF,299,25796,normal
0,tcp,private,S0,0,0,neptune
1,tcp,smtp,SF,844,334,normal
0,tcp,ftp_data,S0,0,0,neptune
0,tcp,mtp,REJ,0,0,neptune
0,tcp,private,REJ,0,0,portsweep
0,tcp,http,SF,220,3238,normal
0,tcp,uucp_path,S0,0,0,neptune
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,295,4380,normal
28,tcp,ftp,SF,1051,3081,normal
0,tcp,http,SF,284,3495,normal
0,tcp,private,S0,0,0,neptune
0,tcp,finger,SF,6,269,normal
0,tcp,private,REJ,0,0,neptune
0,tcp,http,SF,364,3798,normal
0,tcp,ftp_data,SF,8766,0,normal
0,tcp,private,S0,0,0,neptune
0,udp,domain_u,SF,45,111,normal
0,tcp,http,SF,352,8260,normal
0,tcp,http,REJ,0,0,normal
0,udp,domain_u,SF,44,128,normal
0,tcp,klogin,S0,0,0,neptune
0,tcp,http,SF,346,1798,normal
0,icmp,urp_i,SF,183,0,normal
0,tcp,http,REJ,0,0,normal
0,tcp,netbios_ns,S0,0,0,neptune
0,tcp,http,SF,203,2557,normal
0,tcp,private,S0,0,0,neptune
0,tcp,time,S0,0,0,normal
5042,tcp,ftp_data,SF,5133876,0,warezclient
0,icmp,eco_i,SF,18,0,ipsweep
0,tcp,http,SF,289,1719,normal
0,tcp,ftp_data,S0,0,0,neptune
0,tcp,ftp_data,SF,3468,0,normal
0,tcp,http,SF,294,2591,normal
0,tcp,http,SF,281,3232,normal
14,udp,private,SF,105,147,normal
0,tcp,http,SF,285,247,normal
0,tcp,http,SF,273,6801,normal
0,tcp,http,SF,162,13187,normal
0,tcp,http,SF,266,1963,normal
0,tcp,systat,S0,0,0,neptune
0,tcp,http,SF,54540,8314,back
0,tcp,http,SF,323,310,normal
0,tcp,hostnames,S0,0,0,neptune
0,tcp,http,SF,316,268,normal
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,sql_net,S0,0,0,neptune
0,tcp,netbios_dgm,S0,0,0,neptune
0,udp,domain_u,SF,45,114,normal
0,tcp,http,SF,195,10849,normal
1,tcp,finger,SF,7,139,normal
0,icmp,urp_i,SF,181,0,normal
0,tcp,time,S0,0,0,neptune
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,private,S0,0,0,neptune
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,http,SF,318,10976,normal
15122,tcp,telnet,SF,1154,176690,normal
0,tcp,private,REJ,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,238,1856,normal
0,udp,private,SF,28,0,teardrop
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,222,1206,normal
0,udp,private,SF,28,0,teardrop
0,tcp,smtp,SF,1515,335,normal
0,tcp,smtp,SF,748,331,normal
0,tcp,netstat,S0,0,0,neptune
0,udp,domain_u,SF,44,69,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,REJ,0,0,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,224,688,normal
0,tcp,ftp_data,SF,246,0,warezclient
0,tcp,http,REJ,0,0,normal
0,tcp,http,SF,310,2251,normal
0,tcp,private,REJ,0,0,neptune
0,tcp,efs,S0,0,0,neptune
0,tcp,hostnames,S0,0,0,neptune
0,icmp,eco_i,SF,18,0,ipsweep
0,tcp,http,SF,220,1753,normal
0,tcp,finger,S0,0,0,neptune
0,tcp,http,SF,195,1042,normal
40,tcp,telnet,SF,127,10471,normal
10349,udp,other,SF,145,105,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,bgp,S0,0,0,neptune
0,udp,domain_u,SF,33,0,normal
0,tcp,private,S0,0,0,neptune
0,tcp,smtp,SF,2074,331,normal
0,udp,domain_u,SF,46,190,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,csnet_ns,S0,0,0,neptune
0,tcp,http,SF,227,853,normal
15,tcp,private,RSTR,0,0,portsweep
0,tcp,courier,REJ,0,0,neptune
0,tcp,http,S0,0,0,neptune
0,tcp,name,REJ,0,0,neptune
0,tcp,http,SF,327,2662,normal
0,tcp,http,SF,312,327,normal
0,udp,private,SF,28,0,teardrop
0,tcp,systat,REJ,0,0,neptune
0,tcp,http,SF,54540,8314,back
0,tcp,private,REJ,0,0,satan
5057,tcp,ftp_data,SF,5133876,0,warezclient
0,tcp,klogin,S0,0,0,neptune
0,udp,domain_u,SF,43,130,normal
0,tcp,daytime,S0,0,0,neptune
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,ftp_data,SF,252,0,normal
0,tcp,http,SF,289,2658,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,ftp_data,SF,5319,0,normal
0,tcp,pop_2,REJ,0,0,neptune
0,tcp,http,SF,54540,8314,back
0,tcp,daytime,S0,0,0,neptune
0,tcp,domain,S0,0,0,neptune
0,tcp,http,SF,286,20424,normal
1,tcp,private,RSTOS0,0,0,portsweep
0,tcp,http,SF,235,1694,normal
0,tcp,http,SF,296,422,normal
0,tcp,http,SF,221,1408,normal
0,tcp,http,SF,199,30328,normal
0,icmp,ecr_i,SF,520,0,smurf
2641,udp,other,SF,147,105,normal
0,tcp,http,SF,215,2020,normal
0,tcp,smtp,SF,1567,476,normal
0,tcp,http,SF,211,3115,normal
0,tcp,courier,S0,0,0,neptune
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,smtp,SF,972,330,normal
0,tcp,time,S0,0,0,neptune
0,tcp,http,SF,227,9986,normal
0,tcp,time,RSTO,0,0,neptune
0,tcp,other,REJ,0,0,satan
0,udp,domain_u,SF,44,133,normal
1730,udp,other,SF,145,105,normal
0,tcp,ctf,S0,0,0,neptune
0,tcp,netstat,S0,0,0,neptune
0,tcp,http,SF,321,2335,normal
31,tcp,ftp,SF,283,907,normal
36,tcp,smtp,SF,601,341,normal
0,udp,other,SF,1,0,satan
0,udp,domain_u,SF,34,88,normal
0,tcp,http,SF,54540,8314,back
0,tcp,http,SF,321,1306,normal
0,tcp,http,REJ,0,0,normal
0,tcp,http,SF,288,4872,normal
0,tcp,http_443,S0,0,0,neptune
0,tcp,smtp,SF,2276,335,normal
0,tcp,http,SF,297,784,normal
0,tcp,http,SF,204,2056,normal
0,tcp,http,SF,286,13635,normal
0,tcp,http,SF,193,758,normal
0,tcp,http,SF,329,782,normal
0,tcp,http,SF,197,253,normal
0,tcp,netbios_ssn,S0,0,0,neptune
0,tcp,http,SF,271,3315,normal
0,tcp,http,SF,331,2263,normal
0,tcp,Z39_50,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,155,4187,normal
0,tcp,http,SF,218,667,normal
1,tcp,smtp,SF,1553,329,normal
0,tcp,private,REJ,0,0,neptune
0,tcp,http,SF,336,2710,normal
0,icmp,eco_i,SF,18,0,ipsweep
27,udp,domain_u,SF,44,44,normal
1,tcp,smtp,SF,1708,330,normal
0,udp,other,SF,1,0,satan
0,tcp,http,SF,54540,8314,back
0,tcp,http,SF,197,10216,normal
0,tcp,http,SF,333,10861,normal
0,udp,private,SF,105,145,normal
0,tcp,auth,REJ,0,0,neptune
0,tcp,http,SF,233,2213,normal
0,tcp,finger,S0,0,0,neptune
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,telnet,S0,0,0,neptune
0,tcp,ftp_data,S0,0,0,neptune
0,tcp,ftp_data,SF,3475,0,normal
0,tcp,smtp,SF,1112,307,normal
0,tcp,private,S0,0,0,neptune
0,tcp,Z39_50,S0,0,0,neptune
0,tcp,http,SF,308,2507,normal
0,tcp,private,S0,0,0,neptune
0,tcp,private,REJ,0,0,ipsweep
0,tcp,smtp,SF,3873,337,normal
0,tcp,private,RSTR,0,0,portsweep
0,tcp,private,S0,0,0,neptune
0,udp,domain_u,SF,45,74,normal
0,tcp,private,RSTR,0,0,portsweep
0,tcp,http,SF,206,3644,normal
0,tcp,http,SF,278,2380,normal
0,tcp,smtp,SF,1408,335,normal
0,tcp,http,SF,297,9287,normal
1,tcp,smtp,SF,1537,334,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,293,1040,normal
0,icmp,urh_i,SF,36,0,normal
4814,tcp,IRC,RSTR,1000,5740,normal
0,icmp,eco_i,SF,8,0,nmap
0,tcp,http,SF,175,497,normal
0,tcp,csnet_ns,S0,0,0,neptune
5,tcp,smtp,SF,1719,369,normal
0,udp,domain_u,SF,42,42,normal
0,udp,domain_u,SF,42,42,normal
22,tcp,ftp,SF,235,769,normal
0,tcp,csnet_ns,S0,0,0,neptune
0,tcp,netbios_ns,REJ,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,smtp,SF,686,330,normal
0,tcp,private,RSTR,0,0,portsweep
0,tcp,http,SF,298,4930,normal
0,icmp,urp_i,SF,181,0,normal
0,tcp,finger,SF,6,0,normal
0,tcp,http,SF,229,1425,normal
0,tcp,http,SF,269,9287,normal
0,udp,domain_u,SF,44,125,normal
0,tcp,http,SF,307,2698,normal
0,tcp,courier,S0,0,0,neptune
0,tcp,http,SF,294,1721,normal
0,tcp,http,SF,294,1718,normal
0,tcp,http,SF,230,29228,normal
0,udp,domain_u,SF,45,125,normal
1,tcp,smtp,SF,1287,366,normal
0,tcp,http,SF,233,6943,normal
0,tcp,http,S0,0,0,normal
0,tcp,http,SF,199,2200,normal
0,tcp,private,S0,0,0,neptune
0,tcp,private,REJ,0,0,neptune
0,udp,private,SF,1,0,satan
0,tcp,netstat,REJ,0,0,neptune
0,tcp,private,REJ,0,0,ipsweep
14,udp,private,SF,105,146,normal
0,tcp,ftp_data,SF,9,0,normal
0,tcp,http,SF,271,2418,normal
0,udp,private,SF,28,0,teardrop
0,udp,private,SF,28,0,teardrop
0,tcp,http,SF,320,1272,normal
13,tcp,netbios_ssn,RSTR,0,0,portsweep
0,tcp,private,REJ,0,0,neptune
0,tcp,uucp,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,bgp,REJ,0,0,neptune
0,tcp,imap4,S0,0,0,neptune
0,tcp,ctf,S0,0,0,neptune
0,tcp,vmnet,REJ,0,0,neptune
0,udp,domain_u,SF,42,42,normal
0,tcp,http,SF,311,396,normal
0,tcp,http,SF,170,19109,normal
0,tcp,http,SF,327,1921,normal
0,tcp,private,REJ,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,smtp,SF,1647,336,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,udp,domain_u,SF,43,70,normal
0,tcp,http,SF,308,897,normal
0,udp,domain_u,SF,46,117,normal
0,icmp,eco_i,SF,8,0,nmap
0,udp,domain_u,SF,46,46,normal
0,tcp,finger,S0,0,0,neptune
0,icmp,eco_i,SF,30,0,normal
0,tcp,http,SF,54540,8314,back
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,319,269,normal
0,tcp,http,SF,218,482,normal
0,tcp,private,REJ,0,0,neptune
0,tcp,http,SF,278,2208,normal
0,tcp,http,SF,237,1280,normal
0,tcp,whois,S0,0,0,neptune
6,tcp,smtp,SF,0,82,ipsweep
2601,udp,other,SF,147,105,normal
6,tcp,other,RSTR,0,0,portsweep
0,tcp,telnet,S1,5386,391074,normal
0,tcp,ftp_data,SF,383,0,normal
0,tcp,http,SF,319,9432,normal
0,tcp,nntp,S0,0,0,neptune
5051,tcp,ftp_data,SF,5135678,0,warezclient
0,tcp,ftp_data,SF,192,0,normal
0,tcp,http,SF,290,483,normal
0,tcp,http,SF,155,9618,normal
0,tcp,private,S0,0,0,neptune
0,udp,domain_u,SF,97,0,normal
0,tcp,sunrpc,S0,0,0,neptune
17105,tcp,other,RSTR,1,0,portsweep
0,tcp,iso_tsap,REJ,0,0,neptune
0,icmp,urp_i,SF,78,0,normal
0,tcp,private,RSTR,0,0,portsweep
0,tcp,http,SF,327,1817,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,226,673,normal
0,tcp,ftp_data,SF,12,0,normal
0,tcp,bgp,S0,0,0,neptune
0,tcp,ftp_data,SF,334,0,warezclient
0,tcp,http,SF,187,21002,normal
0,tcp,http,SF,197,1259,normal
0,tcp,http,SF,157,11868,normal
297,tcp,telnet,SF,258,1904,normal
0,tcp,csnet_ns,S0,0,0,neptune
0,tcp,http,SF,228,3420,normal
0,tcp,http,SF,325,2762,normal
0,tcp,http,SF,183,1947,normal
0,udp,private,SF,1,0,satan
0,tcp,private,S0,0,0,neptune
0,udp,domain_u,SF,43,135,normal
0,udp,domain_u,SF,46,73,normal
0,tcp,nnsp,REJ,0,0,neptune
0,tcp,http,SF,325,3751,normal
0,tcp,netstat,S0,0,0,neptune
0,tcp,http,SF,215,6603,normal
0,tcp,http,SF,200,1128,normal
0,tcp,auth,S0,0,0,neptune
0,tcp,private,REJ,0,0,neptune
0,tcp,http,SF,217,758,normal
0,tcp,ldap,REJ,0,0,neptune
0,tcp,login,S0,0,0,neptune
0,tcp,http,SF,210,4046,normal
2,tcp,finger,SF,10,142,normal
0,tcp,http_443,S0,0,0,neptune
0,udp,other,SF,1,0,satan
0,tcp,http,SF,215,2288,normal
0,tcp,telnet,S0,0,0,neptune
0,udp,domain_u,SF,43,132,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,REJ,0,0,normal
0,tcp,http,SF,212,2739,normal
0,tcp,private,S0,0,0,neptune
21866,tcp,private,RSTR,1,0,portsweep
0,tcp,time,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,ftp,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,systat,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,udp,domain_u,SF,44,118,normal
0,udp,domain_u,SF,33,87,normal
0,udp,other,SF,516,4,normal
32244,tcp,private,RSTR,1,0,portsweep
0,tcp,bgp,S0,0,0,neptune
0,tcp,time,S0,0,0,neptune
0,tcp,http,SF,306,1075,normal
27401,tcp,private,RSTR,1,0,portsweep
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,209,4789,normal
0,tcp,ftp_data,S0,0,0,neptune
0,tcp,http,SF,240,2073,normal
0,icmp,ecr_i,SF,30,0,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,REJ,0,0,normal
0,tcp,smtp,SF,746,330,normal
18338,tcp,other,RSTR,1,0,portsweep
0,tcp,private,S0,0,0,neptune
0,tcp,private,REJ,0,0,neptune
0,tcp,name,S0,0,0,neptune
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,http,SF,317,682,normal
0,tcp,uucp_path,S0,0,0,neptune
0,tcp,http,SF,209,1965,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,REJ,0,0,normal
0,tcp,http,SF,235,2919,normal
0,tcp,http,SF,234,6703,normal
0,tcp,http,SF,226,1719,normal
4,tcp,smtp,SF,3080,329,normal
0,tcp,private,REJ,0,0,neptune
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,private,REJ,0,0,ipsweep
0,tcp,http,SF,286,1425,normal
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,209,3867,normal
0,tcp,private,S0,0,0,neptune
2,tcp,finger,SF,9,223,normal
0,tcp,kshell,REJ,0,0,portsweep
0,tcp,ftp_data,SF,19,0,normal
0,tcp,http,SF,212,5723,normal
0,tcp,smtp,SF,761,330,normal
0,icmp,eco_i,SF,18,0,ipsweep
0,tcp,ldap,REJ,0,0,neptune
0,tcp,netbios_dgm,S0,0,0,neptune
0,tcp,http,SF,190,33318,normal
0,tcp,private,REJ,0,0,neptune
0,tcp,uucp_path,S0,0,0,neptune
0,tcp,echo,RSTO,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,private,REJ,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,315,2168,normal
0,tcp,http,SF,227,1097,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,finger,S0,0,0,neptune
0,tcp,http,SF,201,468,normal
3,tcp,ftp,SF,1242,2451,warezclient
0,tcp,http,SF,237,374,normal
0,tcp,login,S0,0,0,neptune
0,tcp,ldap,S0,0,0,neptune
0,tcp,http,SF,266,691,normal
0,icmp,eco_i,SF,18,0,ipsweep
0,tcp,http,SF,239,397,normal
0,tcp,http,SF,312,487,normal
0,tcp,mtp,S0,0,0,neptune
0,tcp,http,SF,216,6329,normal
0,tcp,other,SF,334,0,warezclient
0,tcp,private,S0,0,0,neptune
1721,udp,other,SF,147,105,normal
0,tcp,uucp_path,S0,0,0,neptune
0,udp,domain_u,SF,43,126,normal
31601,tcp,private,RSTR,1,0,portsweep
0,tcp,http,SF,304,3222,normal
0,udp,domain_u,SF,45,72,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,253,1727,normal
0,udp,private,SF,28,0,teardrop
0,tcp,http,SF,257,675,normal
0,tcp,daytime,RSTR,0,0,portsweep
0,tcp,uucp,S0,0,0,neptune
0,tcp,http,SF,309,367,normal
0,tcp,http,SF,251,5199,normal
0,udp,other,SF,516,4,normal
0,tcp,http,SF,270,1269,normal
0,tcp,http,SF,240,885,normal
0,tcp,smtp,SF,587,282,normal
0,tcp,time,RSTO,0,0,neptune
0,tcp,http,SF,322,6340,normal
0,tcp,http,S0,0,0,neptune
0,tcp,smtp,SF,2873,330,normal
0,tcp,ftp_data,SF,501760,0,normal
0,tcp,ssh,S0,0,0,neptune
0,tcp,vmnet,S0,0,0,neptune
0,tcp,ftp_data,SF,383,0,normal
0,tcp,ftp_data,SF,5929,0,normal
0,icmp,ecr_i,SF,520,0,smurf
0,tcp,smtp,SF,977,330,normal
0,tcp,http,SF,314,3445,normal
0,tcp,private,RSTR,0,0,portsweep
0,tcp,private,S0,0,0,neptune
0,udp,private,SF,28,0,teardrop
0,tcp,http,SF,216,4304,normal
0,tcp,domain,S0,0,0,neptune
0,tcp,http,SF,199,5989,normal
0,tcp,private,S0,0,0,neptune
0,tcp,klogin,S0,0,0,neptune
9,tcp,smtp,SF,1956,335,normal
0,udp,private,SF,28,0,teardrop
2,tcp,ftp_data,SF,2194619,0,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,314,1801,normal
0,tcp,http,SF,292,354,normal
0,tcp,private,REJ,0,0,neptune
0,tcp,http,SF,290,762,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,other,REJ,0,0,satan
0,tcp,http,SF,248,2006,normal
0,tcp,http,SF,166,8561,normal
0,tcp,courier,S0,0,0,neptune
0,tcp,imap4,S0,0,0,neptune
1,tcp,smtp,SF,1631,399,normal
0,tcp,ftp,S0,0,0,neptune
0,icmp,urp_i,SF,182,0,normal
0,tcp,other,SF,5558,0,normal
0,icmp,eco_i,SF,8,0,nmap
0,tcp,http,SF,244,454,normal
450,tcp,telnet,SF,393,11280,normal
0,tcp,private,REJ,0,0,neptune
0,tcp,ftp_data,SF,12,0,normal
0,tcp,private,S0,0,0,neptune
0,tcp,private,REJ,0,0,neptune
0,icmp,eco_i,SF,8,0,ipsweep
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,gopher,S0,0,0,neptune
0,tcp,uucp_path,REJ,0,0,neptune
0,tcp,auth,S0,0,0,neptune
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,http,SF,350,2597,normal
0,tcp,http,SF,239,1885,normal
0,tcp,http,SF,348,285,normal
0,tcp,http,SF,259,2169,normal
0,tcp,http,SF,300,1400,normal
0,tcp,http,SF,224,3012,normal
2,tcp,smtp,SF,1139,331,normal
0,tcp,http,REJ,0,0,normal
0,tcp,http,SF,344,2156,normal
0,tcp,private,S0,0,0,neptune
0,tcp,ftp_data,SF,748,0,normal
0,tcp,http_443,S0,0,0,neptune
0,tcp,http,SF,236,2265,normal
0,tcp,ldap,S0,0,0,neptune
0,icmp,ecr_i,SF,30,0,normal
0,tcp,ftp_data,REJ,0,0,ipsweep
0,tcp,smtp,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,other,SF,965,0,normal
0,udp,private,SF,28,0,teardrop
17998,tcp,other,RSTR,1,0,portsweep
0,tcp,private,S0,0,0,neptune
0,udp,private,SF,28,0,teardrop
0,udp,domain_u,SF,45,130,normal
12013,tcp,telnet,SF,91,2396,normal
0,udp,private,SF,105,145,normal
5749,udp,other,SF,146,105,normal
1,tcp,smtp,SF,2168,402,normal
0,tcp,csnet_ns,S0,0,0,neptune
0,tcp,http,SF,248,501,normal
2,tcp,smtp,SF,2159,330,normal
0,tcp,http,REJ,0,0,normal
0,tcp,http,SF,164,458,normal
0,tcp,http,SF,219,15128,normal
0,tcp,http,SF,264,1254,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,339,1366,normal
0,tcp,netstat,S0,0,0,neptune
0,tcp,ftp_data,SF,8737,0,normal
0,tcp,http,SF,199,1705,normal
0,tcp,telnet,S0,0,0,neptune
0,udp,domain_u,SF,44,77,normal
0,tcp,nntp,S0,0,0,neptune
0,tcp,http,SF,303,2022,normal
0,tcp,private,REJ,0,0,neptune
0,tcp,http,SF,216,912,normal
0,tcp,http,SF,289,327,normal
0,tcp,ftp_data,SF,501760,0,normal
0,tcp,auth,S0,0,0,neptune
0,tcp,http,SF,307,323,normal
0,tcp,whois,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,291,833,normal
0,tcp,http,SF,224,2320,normal
0,tcp,http,SF,333,288,normal
